2022 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H9082 ,Local CCP ,"MOLINA HEALTHCARE OF NEW MEXICO, INC. ","Molina Healthcare of New Mexico, Inc. ","Molina Healthcare, Inc., ",66%,64%,76%,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,77%,90%,60%,87%,63%,Not enough data available ,33%,86%,80,79,90,86,86,83,0.11,Not enough data available ,Medicare shows only a Star Rating for this topic ,80%,70%,97%,98%,0.11,Not enough data available ,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,86,77%,81%,77%,83%,80%
H9096 ,Local CCP ,"DEAN HEALTH PLAN, INC. ","Dean Advantage, Prevea360 Medicare Advantage ",SSM Health Care Corporation ,77%,83%,84%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,83%,98%,85%,89%,49%,46%,76%,91%,87,87,93,90,89,91,0.13,4%,Medicare shows only a Star Rating for this topic ,98%,97%,94%,98%,0.13,4%,Medicare shows only a Star Rating for this topic ,87,93,97,93%,91%,91%,94%,85%
H9104 ,Local CCP ,SCAN HEALTH PLAN ,SCAN Health Plan ,SCAN Group ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H9147 ,Local CCP ,BLUE CROSS AND BLUE SHIELD OF NC SENIOR HEALTH ,Blue Cross and Blue Shield of North Carolina ,Blue Cross and Blue Shield of North Carolina ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,94%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9153 ,Local CCP ,"WEST VIRGINIA SENIOR ADVANTAGE, INC. ",West Virginia Senior Advantage ,"Stonerise Senior Advantage Holdings, LLC ",Not enough data available ,Not enough data available ,Plan too small to be measured ,Not enough data available ,100%,100%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,33%,33%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,94%,91%,91%,99%,91%
H9191 ,Local CCP ,"PROVIDER PARTNERS HEALTH PLAN OF MISSOURI, INC. ",Provider Partners Health Plans ,"Rifkin Managed Care Holding, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,91%,92%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9207 ,Local CCP ,"HEALTH PARTNERS PLANS, INC. ",Health Partners Medicare ,"Health Partners Plans, Inc. ",75%,67%,69%,55%,56%,88%,91%,71%,80%,95%,73%,79%,66%,Not enough data available ,59%,89%,81,75,92,Not enough data available ,89,Not enough data available ,0.07,12%,Medicare shows only a Star Rating for this topic ,100%,96%,69%,66%,0.07,12%,Medicare shows only a Star Rating for this topic ,87,Not enough data available ,95,83%,83%,81%,86%,92%
H9219 ,Local CCP ,"AMH HEALTH PLANS OF MAINE, INC. ",AMH Health ,Anthem Inc. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,100%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9239 ,Demo ,UNITEDHEALTHCARE INSURANCE COMPANY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",No data available ,No data available ,No data available ,No data available ,No data available ,Plan not required to report measure ,Plan not required to report measure ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H9258 ,Local CCP ,"WELLCARE HEALTH PLANS OF RHODE ISLAND, INC. ",Wellcare ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9276 ,Local CCP ,"SUNSHINE HEALTH COMMUNITY SOLUTIONS, INC. ",Allwell ,Centene Corporation ,73%,57%,Plan too small to be measured ,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,53%,96%,72%,Not enough data available ,Not enough data available ,Not enough data available ,48%,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.56,3%,Not enough data available ,Not enough data available ,Not enough data available ,97%,95%,0.56,3%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,85,86%,86%,82%,90%,81%
H9295 ,MSA ,PRESIDENTIAL LIFE INSURANCE COMPANY ,Exemplar Health ,"Exemplar Health Benefits Administrator, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure
H9302 ,Local CCP ,PREMERA BLUE CROSS ,Premera Blue Cross Medicare Advantage ,Premera ,68%,74%,77%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,50%,81%,94%,80%,83%,47%,46%,83%,81%,80,80,90,85,84,87,0.09,13%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,95%,97%,0.09,13%,Medicare shows only a Star Rating for this topic ,82,91,87,89%,89%,89%,86%,83%
H9306 ,Local CCP ,"ALTERWOOD ADVANTAGE, INC. ",Alterwood Advantage ,"Alterwood Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9335 ,Local CCP ,"WELLCARE HEALTH PLANS OF MISSOURI, INC. ",Wellcare ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9357 ,Local CCP ,CENTENE VENTURE INSURANCE COMPANY TEXAS ,Ascension Complete ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9364 ,Local CCP ,"WELLCARE OF MAINE, INC. ",Wellcare ,Centene Corporation ,79%,69%,71%,43%,79%,88%,88%,Not enough data available ,72%,89%,65%,84%,61%,38%,69%,90%,84,81,90,86,85,88,0.47,21%,Not enough data available ,93%,95%,97%,95%,0.47,21%,Medicare shows only a Star Rating for this topic ,85,92,93,93%,92%,91%,89%,83%
H9387 ,Local CCP ,"SUNFLOWER STATE HEALTH PLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9403 ,Local CCP ,"EON HEALTH, INC. (SC) ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,13%,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,6%,8%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,91,Not enough data available ,88%,83%,Not enough data available ,Not enough data available
H9408 ,Local CCP ,"VIBRA HEALTH PLAN, INC. ",Vibra Health Plan ,Capital BlueCross ,68%,54%,76%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,69%,93%,52%,82%,51%,49%,37%,79%,86,83,93,88,90,88,0.12,5%,Medicare shows only a Star Rating for this topic ,96%,91%,95%,94%,0.12,5%,Medicare shows only a Star Rating for this topic ,89,93,95,88%,90%,88%,82%,83%
H9412 ,Local CCP ,"GEISINGER QUALITY OPTIONS, INC. ",Geisinger Gold ,Geisinger Health ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan not required to report ,Not enough data available
H9414 ,Local CCP ,"Commonwealth Care Alliance Massachusetts, LLC. ",Commonwealth Care Alliance ,"Commonwealth Care Alliance, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9428 ,Local CCP ,"WELLCARE HEALTH INSURANCE OF TENNESSEE, INC. ",Wellcare ,Centene Corporation ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,95%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,93,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H9431 ,Local CCP ,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,78%,65%,75%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,61%,94%,79%,68%,54%,40%,92%,84%,80,79,91,86,84,86,0.55,23%,Not enough data available ,97%,100%,100%,96%,0.55,23%,Medicare shows only a Star Rating for this topic ,83,89,96,86%,87%,87%,73%,81%
H9455 ,Local CCP ,"HEALTH CHOICE UTAH, INC. ",Health Choice Generations Utah ,University of Utah ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,71%,66%,64%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,14%,10%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,89,95%,93%,93%,79%,87%
H9460 ,Local CCP ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",Cigna ,CIGNA ,58%,71%,70%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,66%,97%,80%,Not enough data available ,49%,42%,84%,75%,83,79,90,87,86,88,0.18,29%,Medicare shows only a Star Rating for this topic ,100%,97%,97%,97%,0.18,29%,Medicare shows only a Star Rating for this topic ,85,91,99,81%,85%,85%,75%,81%
H9489 ,Local CCP ,"VERMONT BLUE ADVANTAGE, INC. ",Vermont Blue Advantage ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9525 ,Local CCP ,COMPCARE HEALTH SERVICES INSURANCE CORPORATION ,Anthem Blue Cross and Blue Shield ,Anthem Inc. ,69%,75%,74%,39%,62%,100%,97%,33%,64%,96%,80%,77%,52%,40%,78%,83%,87,81,91,88,88,88,0.24,14%,Medicare shows only a Star Rating for this topic ,99%,99%,99%,98%,0.24,14%,Medicare shows only a Star Rating for this topic ,85,91,74,82%,85%,84%,86%,81%
H9572 ,Local CCP ,BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,80%,82%,83%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,51%,81%,98%,82%,79%,51%,48%,66%,83%,84,79,89,87,88,86,0.03,1%,Medicare shows only a Star Rating for this topic ,93%,97%,97%,97%,0.03,1%,Medicare shows only a Star Rating for this topic ,89,93,96,87%,90%,89%,81%,84%
H9576 ,Demo ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,NEIGHBORHOOD HEALTH PLAN OF RHODE ISLAND ,No data available ,No data available ,No data available ,No data available ,No data available ,Plan not required to report measure ,Plan not required to report measure ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H9585 ,Local CCP ,"BOSTON MEDICAL CENTER HEALTH PLAN, INC. ",BMC HealthNet Plan Senior Care Options ,"BMC Health System, Inc. ",78%,69%,68%,54%,CMS identified issues with this plan's data ,92%,95%,Not enough data available ,79%,94%,71%,Not enough data available ,78%,52%,73%,Not enough data available ,Not enough data available ,75,90,Not enough data available ,88,Not enough data available ,0.06,6%,Not enough data available ,Not enough data available ,Not enough data available ,89%,88%,0.06,6%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,99,80%,85%,80%,89%,85%
H9589 ,Local CCP ,"EON HEALTH, INC. (GA) ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,6%,8%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,91,Not enough data available ,72%,80%,81%,84%
H9590 ,Local CCP ,"LONGEVITY HEALTH PLAN OF ILLINOIS, INC. ",Longevity Health ,"Longevity Health Founders, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,94%,92%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,97%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,78%,85%,91%,89%
H9614 ,Local CCP ,"ALIGNMENT HEALTH INSURANCE COMPANY OF ARIZONA, INC ",Alignment Health Plan ,"Alignment Healthcare USA, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9615 ,Local CCP ,"MVP HEALTH PLAN, INC. ",MVP HEALTH CARE ,"MVP Health Care, Inc. ",79%,78%,81%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,20%,84%,95%,79%,86%,57%,55%,56%,83%,85,82,92,87,88,87,0.09,5%,Medicare shows only a Star Rating for this topic ,99%,86%,83%,83%,0.09,5%,Medicare shows only a Star Rating for this topic ,88,93,94,88%,91%,89%,76%,80%
H9630 ,Local CCP ,"ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC ",Wellcare by Allwell ,Centene Corporation ,73%,76%,74%,38%,No data available ,No data available ,No data available ,34%,68%,96%,69%,70%,39%,37%,49%,75%,86,82,92,88,89,87,0.1,14%,Medicare shows only a Star Rating for this topic ,88%,91%,97%,95%,0.1,14%,Medicare shows only a Star Rating for this topic ,87,92,90,82%,84%,83%,92%,79%
H9662 ,Local CCP ,"CIGNA HEALTHCARE OF CALIFORNIA, INC. ",Cigna ,CIGNA ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
